"","job_ad_id","job_city","job_industry","job_type","job_fed_contractor","job_equal_opp_employer","job_ownership","job_req_any","job_req_communication","job_req_education","job_req_min_experience","job_req_computer","job_req_organization","job_req_school","received_callback","firstname","race","gender","years_college","college_degree","honors","worked_during_school","years_experience","computer_skills","special_skills","volunteer","military","employment_holes","has_email_address","resume_quality"
"4383",362,"Boston","wholesale_and_retail_trade","retail_sales",0,0,"public",1,0,0,"",0,0,"none_listed",0,"Latonya","black","f",4,1,0,1,8,1,0,1,0,0,1,"high"
"4384",362,"Boston","wholesale_and_retail_trade","retail_sales",0,0,"public",1,0,0,"",0,0,"none_listed",0,"Matthew","white","m",4,1,0,0,7,0,0,0,0,1,0,"low"
"4385",363,"Boston","wholesale_and_retail_trade","retail_sales",0,0,"private",0,0,0,"",0,0,"none_listed",0,"Brad","white","m",4,1,0,0,7,0,0,0,0,1,0,"low"
"4386",363,"Boston","wholesale_and_retail_trade","retail_sales",0,0,"private",0,0,0,"",0,0,"none_listed",0,"Greg","white","m",4,1,0,1,2,1,0,1,1,0,1,"high"
"4387",363,"Boston","wholesale_and_retail_trade","retail_sales",0,0,"private",0,0,0,"",0,0,"none_listed",0,"Latoya","black","f",4,1,0,1,6,1,0,0,0,0,0,"low"
"4388",363,"Boston","wholesale_and_retail_trade","retail_sales",0,0,"private",0,0,0,"",0,0,"none_listed",0,"Tremayne","black","m",4,1,0,1,8,1,0,1,0,0,1,"high"
"4389",364,"Boston","business_and_personal_service","manager",0,1,"private",1,0,0,"some",1,0,"none_listed",0,"Geoffrey","white","m",4,1,0,0,8,1,0,0,0,0,0,"low"
"4390",364,"Boston","business_and_personal_service","manager",0,1,"private",1,0,0,"some",1,0,"none_listed",0,"Latoya","black","f",4,1,0,0,18,1,0,1,0,0,0,"high"
"4391",364,"Boston","business_and_personal_service","manager",0,1,"private",1,0,0,"some",1,0,"none_listed",0,"Neil","white","m",4,1,0,1,14,1,1,1,0,0,0,"high"
"4392",364,"Boston","business_and_personal_service","manager",0,1,"private",1,0,0,"some",1,0,"none_listed",0,"Tyrone","black","m",4,1,0,0,26,0,0,0,0,0,0,"low"
"4393",365,"Boston","manufacturing","manager",0,0,"private",1,0,1,"1",0,0,"college",0,"Anne","white","f",4,1,0,0,18,1,0,1,0,0,0,"high"
"4394",365,"Boston","manufacturing","manager",0,0,"private",1,0,1,"1",0,0,"college",0,"Emily","white","f",4,1,0,0,8,1,0,0,0,0,0,"low"
"4395",365,"Boston","manufacturing","manager",0,0,"private",1,0,1,"1",0,0,"college",0,"Hakim","black","m",4,1,0,1,14,1,1,1,0,0,0,"high"
"4396",365,"Boston","manufacturing","manager",0,0,"private",1,0,1,"1",0,0,"college",0,"Latonya","black","f",4,1,0,0,26,0,0,0,0,0,0,"low"
"4397",1243,"Boston","other_service","secretary",0,0,"unknown",0,0,0,"",0,0,"none_listed",0,"Ebony","black","f",4,1,0,1,9,1,0,1,0,1,1,"high"
"4398",1243,"Boston","other_service","secretary",0,0,"unknown",0,0,0,"",0,0,"none_listed",0,"Laurie","white","f",4,1,0,0,7,0,1,0,0,1,0,"low"
"4399",1243,"Boston","other_service","secretary",0,0,"unknown",0,0,0,"",0,0,"none_listed",0,"Meredith","white","f",3,0,1,0,26,1,1,1,0,1,1,"high"
"4400",1243,"Boston","other_service","secretary",0,0,"unknown",0,0,0,"",0,0,"none_listed",0,"Tamika","black","f",3,0,0,1,13,1,1,0,0,0,0,"low"
"4401",366,"Boston","business_and_personal_service","manager",0,1,"private",1,0,0,"2",0,0,"none_listed",1,"Greg","white","m",4,1,0,0,8,1,0,0,0,0,0,"low"
"4402",366,"Boston","business_and_personal_service","manager",0,1,"private",1,0,0,"2",0,0,"none_listed",1,"Latoya","black","f",4,1,0,0,26,0,0,0,0,0,0,"low"
"4403",366,"Boston","business_and_personal_service","manager",0,1,"private",1,0,0,"2",0,0,"none_listed",0,"Neil","white","m",4,1,0,1,14,1,1,1,0,0,0,"high"
"4404",366,"Boston","business_and_personal_service","manager",0,1,"private",1,0,0,"2",0,0,"none_listed",1,"Tanisha","black","f",4,1,0,0,18,1,0,1,0,0,0,"high"
"4405",367,"Boston","other_service","sales_rep",1,1,"public",0,0,0,"",0,0,"none_listed",0,"Allison","white","f",4,1,0,0,7,0,0,0,0,1,0,"low"
"4406",367,"Boston","other_service","sales_rep",1,1,"public",0,0,0,"",0,0,"none_listed",0,"Ebony","black","f",4,1,0,1,6,1,0,0,0,0,0,"low"
"4407",367,"Boston","other_service","sales_rep",1,1,"public",0,0,0,"",0,0,"none_listed",0,"Jill","white","f",4,1,1,1,7,1,0,1,0,0,1,"high"
"4408",367,"Boston","other_service","sales_rep",1,1,"public",0,0,0,"",0,0,"none_listed",0,"Kenya","black","f",4,1,0,1,4,1,0,1,1,0,1,"high"
"4409",1244,"Chicago","business_and_personal_service","secretary",0,0,"private",1,0,0,"3",1,0,"none_listed",1,"Ebony","black","f",4,1,0,0,8,1,1,1,0,1,1,"high"
"4410",1244,"Chicago","business_and_personal_service","secretary",0,0,"private",1,0,0,"3",1,0,"none_listed",1,"Emily","white","f",4,1,0,1,8,1,0,0,0,0,1,"high"
"4411",1245,"Chicago","finance_insurance_real_estate","secretary",1,0,"private",1,0,0,"some",1,0,"none_listed",0,"Aisha","black","f",4,1,0,1,4,1,0,1,0,0,1,"high"
"4412",1245,"Chicago","finance_insurance_real_estate","secretary",1,0,"private",1,0,0,"some",1,0,"none_listed",1,"Carrie","white","f",4,1,0,0,4,1,0,0,0,1,0,"low"
"4413",1245,"Chicago","finance_insurance_real_estate","secretary",1,0,"private",1,0,0,"some",1,0,"none_listed",0,"Ebony","black","f",2,0,0,1,3,1,0,1,0,1,0,"low"
"4414",1245,"Chicago","finance_insurance_real_estate","secretary",1,0,"private",1,0,0,"some",1,0,"none_listed",0,"Emily","white","f",3,0,0,1,5,1,0,1,0,0,1,"high"
"4415",1246,"Chicago","wholesale_and_retail_trade","retail_sales",0,0,"private",1,0,1,"",0,0,"college",0,"Emily","white","f",1,0,0,0,4,1,1,1,0,0,1,"high"
"4416",1246,"Chicago","wholesale_and_retail_trade","retail_sales",0,0,"private",1,0,1,"",0,0,"college",0,"Kareem","black","m",4,1,0,0,2,1,1,0,0,0,0,"low"
"4417",1246,"Chicago","wholesale_and_retail_trade","retail_sales",0,0,"private",1,0,1,"",0,0,"college",0,"Matthew","white","m",2,0,0,0,2,0,0,0,0,0,0,"low"
"4418",1246,"Chicago","wholesale_and_retail_trade","retail_sales",0,0,"private",1,0,1,"",0,0,"college",0,"Tremayne","black","m",4,1,0,1,4,1,1,1,0,0,1,"high"
"4419",1247,"Chicago","other_service","secretary",0,1,"nonprofit",1,0,1,"5",1,0,"college",0,"Kristen","white","f",4,1,0,1,15,1,1,0,0,1,0,"low"
"4420",1247,"Chicago","other_service","secretary",0,1,"nonprofit",1,0,1,"5",1,0,"college",0,"Sarah","white","f",3,0,0,1,6,1,0,1,0,0,1,"high"
"4421",1247,"Chicago","other_service","secretary",0,1,"nonprofit",1,0,1,"5",1,0,"college",0,"Tamika","black","f",4,1,0,1,5,1,0,0,0,0,0,"low"
"4422",1247,"Chicago","other_service","secretary",0,1,"nonprofit",1,0,1,"5",1,0,"college",0,"Tanisha","black","f",4,1,0,1,7,1,1,0,0,0,1,"high"
"4429",1250,"Chicago","finance_insurance_real_estate","sales_rep",0,0,"private",0,0,0,"",0,0,"none_listed",0,"Anne","white","f",4,1,0,1,6,0,0,1,0,0,1,"high"
"4430",1250,"Chicago","finance_insurance_real_estate","sales_rep",0,0,"private",0,0,0,"",0,0,"none_listed",0,"Ebony","black","f",1,0,0,0,4,1,1,0,0,1,0,"low"
"4431",1250,"Chicago","finance_insurance_real_estate","sales_rep",0,0,"private",0,0,0,"",0,0,"none_listed",0,"Emily","white","f",4,1,0,0,3,1,1,0,0,0,0,"low"
"4432",1250,"Chicago","finance_insurance_real_estate","sales_rep",0,0,"private",0,0,0,"",0,0,"none_listed",0,"Rasheed","black","m",4,1,0,1,5,1,1,1,1,0,1,"high"
"4437",1252,"Chicago","finance_insurance_real_estate","secretary",0,0,"private",1,1,0,"some",1,1,"none_listed",0,"Aisha","black","f",4,1,0,0,7,1,1,0,1,1,1,"high"
"4438",1252,"Chicago","finance_insurance_real_estate","secretary",0,0,"private",1,1,0,"some",1,1,"none_listed",0,"Anne","white","f",4,1,0,1,13,1,0,0,0,1,0,"low"
"4439",1252,"Chicago","finance_insurance_real_estate","secretary",0,0,"private",1,1,0,"some",1,1,"none_listed",0,"Latoya","black","f",4,1,0,0,25,1,0,0,0,1,0,"low"
"4440",1252,"Chicago","finance_insurance_real_estate","secretary",0,0,"private",1,1,0,"some",1,1,"none_listed",0,"Meredith","white","f",4,1,0,1,6,1,0,1,0,0,1,"high"
"4441",1253,"Chicago","business_and_personal_service","supervisor",0,0,"unknown",1,0,0,"",1,0,"none_listed",0,"Kenya","black","f",4,1,0,0,8,1,0,0,0,1,1,"low"
"4442",1253,"Chicago","business_and_personal_service","supervisor",0,0,"unknown",1,0,0,"",1,0,"none_listed",0,"Kristen","white","f",4,1,0,1,8,1,0,0,0,0,1,"high"
"4443",1253,"Chicago","business_and_personal_service","supervisor",0,0,"unknown",1,0,0,"",1,0,"none_listed",0,"Laurie","white","f",3,0,0,0,8,1,0,0,0,1,0,"low"
"4444",1253,"Chicago","business_and_personal_service","supervisor",0,0,"unknown",1,0,0,"",1,0,"none_listed",0,"Tamika","black","f",3,0,0,1,9,1,0,1,0,1,1,"high"
"4445",1254,"Chicago","finance_insurance_real_estate","secretary",0,1,"private",1,1,0,"3",1,0,"none_listed",0,"Anne","white","f",4,1,0,0,14,1,0,0,0,1,0,"low"
"4446",1254,"Chicago","finance_insurance_real_estate","secretary",0,1,"private",1,1,0,"3",1,0,"none_listed",0,"Ebony","black","f",3,0,0,0,12,1,0,1,0,1,1,"high"
"4447",1254,"Chicago","finance_insurance_real_estate","secretary",0,1,"private",1,1,0,"3",1,0,"none_listed",0,"Keisha","black","f",4,1,1,0,11,1,0,0,0,1,0,"low"
"4448",1254,"Chicago","finance_insurance_real_estate","secretary",0,1,"private",1,1,0,"3",1,0,"none_listed",0,"Laurie","white","f",4,1,1,1,10,1,0,0,0,1,1,"high"
"4460",1258,"Chicago","business_and_personal_service","secretary",0,1,"private",1,1,0,"",1,0,"none_listed",0,"Emily","white","f",4,1,0,1,10,1,0,1,0,0,1,"high"
"4462",1258,"Chicago","business_and_personal_service","secretary",0,1,"private",1,1,0,"",1,0,"none_listed",0,"Latonya","black","f",4,1,0,0,21,1,1,1,0,1,1,"high"
"4469",1261,"Chicago","business_and_personal_service","manager",0,1,"private",1,0,0,"3",0,0,"none_listed",0,"Brett","white","m",4,1,0,0,5,1,1,1,0,1,1,"high"
"4470",1261,"Chicago","business_and_personal_service","manager",0,1,"private",1,0,0,"3",0,0,"none_listed",0,"Leroy","black","m",4,1,0,1,5,1,1,0,0,0,1,"high"
"4471",1263,"Chicago","wholesale_and_retail_trade","manager",1,1,"public",1,1,0,"some",1,0,"none_listed",0,"Brendan","white","m",4,1,0,1,6,1,0,0,0,0,0,"low"
"4472",1264,"Chicago","other_service","retail_sales",1,1,"nonprofit",1,0,0,"some",0,0,"none_listed",0,"Geoffrey","white","m",4,1,0,0,4,0,1,0,0,0,0,"low"
"4473",1263,"Chicago","wholesale_and_retail_trade","manager",1,1,"public",1,1,0,"some",1,0,"none_listed",0,"Jamal","black","m",4,1,0,0,2,1,0,0,0,0,0,"low"
"4474",1264,"Chicago","other_service","retail_sales",1,1,"nonprofit",1,0,0,"some",0,0,"none_listed",0,"Kareem","black","m",4,1,0,0,2,1,1,0,0,0,0,"low"
"4475",1263,"Chicago","wholesale_and_retail_trade","manager",1,1,"public",1,1,0,"some",1,0,"none_listed",1,"Matthew","white","m",4,1,0,0,11,1,1,1,0,1,1,"high"
"4476",1263,"Chicago","wholesale_and_retail_trade","manager",1,1,"public",1,1,0,"some",1,0,"none_listed",0,"Tremayne","black","m",4,1,0,1,11,1,0,1,0,1,1,"high"
"4477",1265,"Boston","finance_insurance_real_estate","supervisor",0,0,"private",1,0,0,"",1,0,"none_listed",0,"Anne","white","f",3,0,0,0,1,1,1,0,0,1,0,"low"
"4478",1265,"Boston","finance_insurance_real_estate","supervisor",0,0,"private",1,0,0,"",1,0,"none_listed",0,"Kenya","black","f",2,0,0,0,18,0,0,1,0,0,1,"high"
"4479",1265,"Boston","finance_insurance_real_estate","supervisor",0,0,"private",1,0,0,"",1,0,"none_listed",0,"Laurie","white","f",4,1,0,0,9,1,0,1,0,1,1,"high"
"4480",1265,"Boston","finance_insurance_real_estate","supervisor",0,0,"private",1,0,0,"",1,0,"none_listed",0,"Tanisha","black","f",3,0,0,0,2,0,1,0,0,1,0,"low"
"4481",1266,"Chicago","finance_insurance_real_estate","secretary",0,1,"private",1,0,1,"3",1,0,"college",0,"Anne","white","f",4,1,0,0,8,1,1,1,0,1,1,"high"
"4482",1267,"Chicago","wholesale_and_retail_trade","manager",0,0,"private",1,0,0,"some",0,0,"none_listed",0,"Jill","white","f",4,1,0,0,4,0,1,0,0,0,0,"low"
"4483",1267,"Chicago","wholesale_and_retail_trade","manager",0,0,"private",1,0,0,"some",0,0,"none_listed",0,"Keisha","black","f",0,0,0,0,4,1,1,0,0,1,0,"low"
"4484",1266,"Chicago","finance_insurance_real_estate","secretary",0,1,"private",1,0,1,"3",1,0,"college",0,"Kristen","white","f",4,1,0,1,5,1,0,0,0,0,0,"low"
"4485",1266,"Chicago","finance_insurance_real_estate","secretary",0,1,"private",1,0,1,"3",1,0,"college",0,"Lakisha","black","f",4,1,0,1,9,1,0,1,0,1,1,"high"
"4486",1266,"Chicago","finance_insurance_real_estate","secretary",0,1,"private",1,0,1,"3",1,0,"college",0,"Latonya","black","f",4,1,0,0,5,1,1,0,0,1,0,"low"
"4490",1269,"Chicago","wholesale_and_retail_trade","clerical",0,0,"unknown",1,0,1,"",0,0,"some_college",0,"Matthew","white","m",1,0,0,0,4,1,1,1,0,0,1,"high"
"4491",1269,"Chicago","wholesale_and_retail_trade","clerical",0,0,"unknown",1,0,1,"",0,0,"some_college",0,"Tamika","black","f",4,1,0,0,1,1,1,1,1,1,1,"high"
"4493",1270,"Chicago","business_and_personal_service","secretary",0,0,"private",1,0,0,"some",1,0,"none_listed",0,"Aisha","black","f",4,1,0,1,5,1,0,1,0,1,1,"high"
"4494",1270,"Chicago","business_and_personal_service","secretary",0,0,"private",1,0,0,"some",1,0,"none_listed",0,"Allison","white","f",4,1,0,0,5,1,1,1,0,1,1,"high"
"4495",1270,"Chicago","business_and_personal_service","secretary",0,0,"private",1,0,0,"some",1,0,"none_listed",0,"Lakisha","black","f",4,1,0,1,4,1,0,0,0,0,0,"low"
"4496",1270,"Chicago","business_and_personal_service","secretary",0,0,"private",1,0,0,"some",1,0,"none_listed",0,"Sarah","white","f",4,1,0,0,4,1,1,0,0,1,0,"low"
"4497",1272,"Chicago","business_and_personal_service","manager",0,0,"private",1,0,0,"",1,0,"none_listed",0,"Aisha","black","f",4,1,0,0,3,1,1,0,0,0,0,"low"
"4498",1271,"Chicago","other_service","clerical",0,0,"nonprofit",0,0,0,"",0,0,"none_listed",0,"Emily","white","f",4,1,0,0,6,1,1,0,0,1,0,"low"
"4499",1271,"Chicago","other_service","clerical",0,0,"nonprofit",0,0,0,"",0,0,"none_listed",0,"Keisha","black","f",4,1,0,1,7,1,1,0,0,0,1,"high"
"4500",1271,"Chicago","other_service","clerical",0,0,"nonprofit",0,0,0,"",0,0,"none_listed",0,"Kenya","black","f",4,1,0,1,4,1,0,1,0,0,1,"low"
"4501",1271,"Chicago","other_service","clerical",0,0,"nonprofit",0,0,0,"",0,0,"none_listed",0,"Laurie","white","f",4,1,0,1,5,1,1,0,0,0,1,"high"
"4502",1272,"Chicago","business_and_personal_service","manager",0,0,"private",1,0,0,"",1,0,"none_listed",0,"Sarah","white","f",4,1,0,0,2,1,1,0,0,0,0,"low"
"4503",1273,"Chicago","business_and_personal_service","clerical",0,1,"public",1,0,0,"some",1,0,"none_listed",0,"Allison","white","f",4,1,0,0,3,1,1,1,0,1,1,"high"
"4504",1273,"Chicago","business_and_personal_service","clerical",0,1,"public",1,0,0,"some",1,0,"none_listed",0,"Emily","white","f",4,1,0,0,4,1,0,0,0,1,0,"low"
"4505",1273,"Chicago","business_and_personal_service","clerical",0,1,"public",1,0,0,"some",1,0,"none_listed",0,"Tamika","black","f",4,1,0,1,3,1,0,0,0,0,0,"low"
"4506",1273,"Chicago","business_and_personal_service","clerical",0,1,"public",1,0,0,"some",1,0,"none_listed",0,"Tanisha","black","f",4,1,0,1,8,1,0,1,0,1,1,"high"
"4507",1274,"Chicago","other_service","secretary",0,1,"nonprofit",1,1,0,"",1,0,"none_listed",0,"Carrie","white","f",4,1,0,1,5,1,1,0,0,1,0,"low"
"4508",1274,"Chicago","other_service","secretary",0,1,"nonprofit",1,1,0,"",1,0,"none_listed",0,"Kenya","black","f",3,0,0,1,4,1,0,1,0,0,1,"high"
"4509",1274,"Chicago","other_service","secretary",0,1,"nonprofit",1,1,0,"",1,0,"none_listed",0,"Sarah","white","f",3,0,0,1,2,1,0,1,1,0,1,"high"
"4510",1274,"Chicago","other_service","secretary",0,1,"nonprofit",1,1,0,"",1,0,"none_listed",0,"Tanisha","black","f",3,0,0,1,5,1,1,0,0,0,0,"low"
"4511",1275,"Chicago","finance_insurance_real_estate","secretary",0,0,"private",1,0,0,"",1,0,"none_listed",0,"Allison","white","f",3,0,0,0,20,1,1,1,0,1,1,"high"
"4512",1276,"Chicago","wholesale_and_retail_trade","manager",0,1,"unknown",0,0,0,"",0,0,"none_listed",0,"Darnell","black","m",3,0,0,0,6,1,0,1,0,1,1,"high"
"4513",1275,"Chicago","finance_insurance_real_estate","secretary",0,0,"private",1,0,0,"",1,0,"none_listed",0,"Ebony","black","f",4,1,0,1,5,1,0,0,0,1,0,"low"
"4514",1276,"Chicago","wholesale_and_retail_trade","manager",0,1,"unknown",0,0,0,"",0,0,"none_listed",0,"Jay","white","m",2,0,0,0,4,0,1,1,0,0,1,"high"
"4515",1275,"Chicago","finance_insurance_real_estate","secretary",0,0,"private",1,0,0,"",1,0,"none_listed",0,"Jill","white","f",4,1,0,0,3,1,0,0,0,1,0,"low"
"4516",1275,"Chicago","finance_insurance_real_estate","secretary",0,0,"private",1,0,0,"",1,0,"none_listed",0,"Keisha","black","f",3,0,0,1,2,1,1,1,1,0,1,"high"
"4517",1277,"Chicago","manufacturing","secretary",0,0,"private",1,0,0,"",1,0,"none_listed",0,"Laurie","white","f",2,0,0,1,3,1,0,1,0,1,0,"low"
"4518",1277,"Chicago","manufacturing","secretary",0,0,"private",1,0,0,"",1,0,"none_listed",0,"Sarah","white","f",3,0,0,1,5,1,0,1,0,0,1,"high"
"4519",1277,"Chicago","manufacturing","secretary",0,0,"private",1,0,0,"",1,0,"none_listed",0,"Tamika","black","f",3,0,0,1,16,1,0,0,0,0,1,"high"
"4520",1277,"Chicago","manufacturing","secretary",0,0,"private",1,0,0,"",1,0,"none_listed",0,"Tanisha","black","f",3,0,0,1,6,1,1,0,0,0,0,"low"
"4521",1278,"Chicago","other_service","supervisor",0,0,"private",1,0,0,"",1,0,"none_listed",0,"Aisha","black","f",4,1,0,0,7,1,1,0,1,1,1,"high"
"4522",1278,"Chicago","other_service","supervisor",0,0,"private",1,0,0,"",1,0,"none_listed",0,"Allison","white","f",4,1,0,0,12,1,0,0,0,1,0,"low"
"4525",1278,"Chicago","other_service","supervisor",0,0,"private",1,0,0,"",1,0,"none_listed",0,"Jill","white","f",3,0,0,1,3,1,0,1,1,0,1,"high"
"4526",1278,"Chicago","other_service","supervisor",0,0,"private",1,0,0,"",1,0,"none_listed",0,"Keisha","black","f",4,1,0,1,6,1,0,0,0,1,0,"low"
"4531",1281,"Chicago","wholesale_and_retail_trade","supervisor",0,1,"private",1,0,0,"5",1,0,"none_listed",0,"Aisha","black","f",4,1,0,1,6,1,0,0,0,1,0,"low"
"4532",1281,"Chicago","wholesale_and_retail_trade","supervisor",0,1,"private",1,0,0,"5",1,0,"none_listed",0,"Carrie","white","f",3,0,0,0,21,1,0,1,0,1,1,"high"
"4533",1281,"Chicago","wholesale_and_retail_trade","supervisor",0,1,"private",1,0,0,"5",1,0,"none_listed",0,"Kristen","white","f",3,0,0,1,6,1,0,0,0,0,0,"low"
"4534",1281,"Chicago","wholesale_and_retail_trade","supervisor",0,1,"private",1,0,0,"5",1,0,"none_listed",0,"Tamika","black","f",3,0,0,1,3,1,0,1,1,0,1,"high"
"4535",1283,"Chicago","business_and_personal_service","sales_rep",0,0,"unknown",1,0,0,"",1,0,"none_listed",0,"Brendan","white","m",2,0,0,1,6,0,0,1,0,0,1,"high"
"4536",1282,"Chicago","other_service","supervisor",0,0,"private",0,0,0,"",0,0,"none_listed",0,"Carrie","white","f",4,1,0,1,5,1,0,1,0,0,1,"high"
"4537",1282,"Chicago","other_service","supervisor",0,0,"private",0,0,0,"",0,0,"none_listed",0,"Lakisha","black","f",3,0,0,1,4,1,0,1,1,0,1,"high"
"4538",1283,"Chicago","business_and_personal_service","sales_rep",0,0,"unknown",1,0,0,"",1,0,"none_listed",0,"Latonya","black","f",4,1,0,1,5,0,0,1,0,1,1,"high"
"4539",1282,"Chicago","other_service","supervisor",0,0,"private",0,0,0,"",0,0,"none_listed",0,"Latoya","black","f",4,1,0,1,4,1,0,0,0,1,0,"low"
"4540",1282,"Chicago","other_service","supervisor",0,0,"private",0,0,0,"",0,0,"none_listed",0,"Meredith","white","f",4,1,0,0,4,1,0,0,0,1,0,"low"
"4541",1284,"Chicago","other_service","clerical",0,1,"unknown",1,0,0,"3",0,0,"none_listed",0,"Brett","white","m",3,0,0,1,3,0,1,1,0,0,1,"high"
"4542",1284,"Chicago","other_service","clerical",0,1,"unknown",1,0,0,"3",0,0,"none_listed",0,"Latonya","black","f",4,1,1,1,9,1,1,1,0,0,1,"high"
"4547",1287,"Chicago","finance_insurance_real_estate","retail_sales",0,1,"unknown",0,0,0,"",0,0,"none_listed",0,"Carrie","white","f",3,0,0,1,4,1,0,1,0,0,1,"high"
"4548",1286,"Chicago","business_and_personal_service","secretary",0,0,"private",1,0,0,"some",1,0,"none_listed",0,"Latonya","black","f",2,0,0,0,20,1,0,0,0,1,0,"low"
"4549",1286,"Chicago","business_and_personal_service","secretary",0,0,"private",1,0,0,"some",1,0,"none_listed",0,"Laurie","white","f",2,0,0,0,4,1,0,0,0,1,0,"low"
"4550",1287,"Chicago","finance_insurance_real_estate","retail_sales",0,1,"unknown",0,0,0,"",0,0,"none_listed",0,"Tremayne","black","m",4,1,0,0,7,1,1,1,0,0,1,"high"
"4551",1288,"Chicago","manufacturing","secretary",1,0,"private",1,0,0,"",1,0,"none_listed",0,"Aisha","black","f",4,1,0,1,5,1,0,1,0,0,1,"high"
"4552",1288,"Chicago","manufacturing","secretary",1,0,"private",1,0,0,"",1,0,"none_listed",0,"Carrie","white","f",4,1,0,1,6,1,0,1,0,0,1,"high"
"4553",1289,"Chicago","finance_insurance_real_estate","retail_sales",1,0,"private",0,0,0,"",0,0,"none_listed",0,"Carrie","white","f",4,1,1,0,12,0,0,0,1,1,1,"high"
"4554",1288,"Chicago","manufacturing","secretary",1,0,"private",1,0,0,"",1,0,"none_listed",0,"Emily","white","f",3,0,0,1,9,1,0,0,0,0,0,"low"
"4555",1289,"Chicago","finance_insurance_real_estate","retail_sales",1,0,"private",0,0,0,"",0,0,"none_listed",0,"Jill","white","f",4,1,0,1,5,1,1,1,0,0,0,"low"
"4556",1289,"Chicago","finance_insurance_real_estate","retail_sales",1,0,"private",0,0,0,"",0,0,"none_listed",0,"Kenya","black","f",3,0,0,0,10,0,1,0,0,1,1,"high"
"4557",1288,"Chicago","manufacturing","secretary",1,0,"private",1,0,0,"",1,0,"none_listed",0,"Latonya","black","f",4,1,0,0,15,1,0,0,0,1,0,"low"
"4558",1289,"Chicago","finance_insurance_real_estate","retail_sales",1,0,"private",0,0,0,"",0,0,"none_listed",0,"Tanisha","black","f",3,0,0,0,4,1,1,0,0,1,0,"low"
"4563",77,"Boston","business_and_personal_service","manager",0,1,"private",1,0,0,"some",1,0,"none_listed",0,"Anne","white","f",4,1,0,0,26,0,0,0,0,0,0,"low"
"4564",130,"Boston","finance_insurance_real_estate","sales_rep",0,0,"private",1,0,0,"some",0,0,"none_listed",0,"Anne","white","f",4,1,0,1,8,1,0,1,0,0,1,"high"
"4566",191,"Boston","business_and_personal_service","manager",0,1,"private",1,0,0,"2",0,0,"none_listed",0,"Brett","white","m",4,1,0,1,14,1,1,1,0,0,0,"high"
"4567",276,"Boston","business_and_personal_service","sales_rep",0,0,"private",0,0,0,"",0,0,"none_listed",0,"Brett","white","m",4,1,0,1,8,1,0,1,0,0,1,"high"
"4568",275,"Boston","manufacturing","retail_sales",0,1,"private",1,0,0,"2",0,0,"none_listed",0,"Carrie","white","f",4,1,0,0,13,1,0,0,0,0,0,"low"
